# FP1-F7,C3-P3,C4-P4,CZ-PZ,F3-C3,F4-C4,F7-T7,F8-T8,FP1-F3,FP2-F4,FP2-F8,FT10-T8,FT9-FT10,FZ-CZ,P3-O1,P4-O2,P7-O1,P7-T7,P8-O2,T7-FT9,T7-P7,T8-P8-0,T8-P8-1,Outcome
-1.47e-05,-3.81e-05,-3.58e-05,-4.2e-05,-8.65e-05,-5.37e-05,-1.27e-05,-2.6e-05,4.36e-05,4.86e-05,-3.11e-05,1.27e-05,2.29e-05,-9.01e-05,8.4e-06,-4.51e-05,-6.06e-06,3.81e-05,-4.429999999999999e-05,-2.56e-05,-3.77e-05,1.47e-05,1.47e-05,0.0
8.070000000000001e-05,8.4e-06,4.2e-05,7.99e-05,9.51e-05,0.000111551,4.83e-05,0.000117021,-3.5e-05,-3.2200000000000003e-05,0.000100611,5.489999999999999e-05,2.72e-05,0.000110379,0.00014398,9.55e-05,1.07e-05,-7.09e-05,5.14e-05,2.93e-06,7.13e-05,-5.22e-05,-5.22e-05,0.0
8.93e-05,0.000180708,-2.29e-05,-1.4300000000000002e-05,1.19e-05,0.000315507,-0.000220562,0.000226422,-0.000132259,-0.000216654,-0.000101783,5.920000000000001e-05,-5.53e-05,0.000240879,3.54e-05,-5.1e-05,0.000251819,2.44e-05,1.5e-05,0.000168596,-2.4e-05,-0.0001154579999999,-0.0001154579999999,1.0
8.97e-05,-1.31e-05,-9.18e-06,-3.85e-05,0.000106862,-4.94e-05,1.39e-05,-8.01e-06,-7.87e-05,-1.27e-05,1.47e-05,-4.86e-05,-0.000124054,-8.79e-06,-1.93e-05,0.00010569,-7.4e-05,3.58e-05,5.88e-05,1.37e-06,-3.54e-05,-3.3799999999999995e-05,-3.3799999999999995e-05,1.0
6.45e-06,-2.75e-05,2.29e-05,-4.16e-05,-2.99e-05,-3.32e-06,-1.74e-05,1.74e-05,-2.32e-05,-4e-05,-5.67e-06,2.29e-05,3.71e-06,-1.74e-05,4.94e-05,-2.05e-05,-3.71e-06,1.62e-05,-3.18e-05,3.26e-05,-1.58e-05,-2.09e-05,-2.09e-05,0.0
5.86e-07,1.95e-07,1.58e-05,3.2200000000000003e-05,-3.4200000000000005e-05,-4.4e-05,-1.66e-05,-2.68e-05,1.7e-05,1.23e-05,7.62e-06,-4.1e-06,2.4e-05,-5.76e-05,1.07e-05,-1.5399999999999998e-05,7.62e-06,-1.37e-06,-1.76e-06,1.4300000000000002e-05,1.76e-06,-1.04e-05,-1.04e-05,0.0
1.97e-05,4.1e-06,1.04e-05,-1.47e-05,9.57e-06,1.35e-05,-9.18e-06,1.93e-05,-5.67e-06,-2.54e-06,-1.27e-05,6.06e-06,-1.74e-05,-1.39e-05,1.11e-05,-5.86e-07,-2.93e-06,-1.31e-05,8.01e-06,-4.49e-06,1.35e-05,5.67e-06,5.67e-06,0.0
3.32e-06,9.57e-06,1.04e-05,2.44e-05,1.07e-05,5.27e-06,4.1e-06,9.96e-06,-6.84e-06,-7.62e-06,-1.37e-06,2.15e-06,1.95e-07,-4.49e-06,5.86e-07,9.57e-06,-4.88e-06,-9.96e-06,9.77e-07,-5.67e-06,1.04e-05,7.62e-06,7.62e-06,0.0
-7.13e-05,4.49e-06,4.49e-06,-4.49e-06,-9.12e-05,-3.58e-05,-1.04e-05,-3.34e-05,-1.93e-05,-0.0001045179999999,-4.75e-05,-2.93e-06,4.51e-05,-0.000113895,-2.64e-05,1.86e-05,-5.45e-05,-3.32e-06,-1.11e-05,-0.000113504,3.71e-06,-2.4e-05,-2.4e-05,1.0
4.63e-05,2.93e-06,-0.000175629,-0.000118974,-0.000312381,0.000134212,-0.000155702,8.85e-05,0.0001346029999999,1.23e-05,8.340000000000001e-05,0.000126007,7.52e-05,7.759999999999999e-05,0.000373724,-0.0001049079999999,6e-05,-0.000247131,-5.8e-05,1.35e-05,0.000247521,-0.000248694,-0.000248694,1.0
7.62e-06,-1.39e-05,1.35e-05,5.67e-06,-4.88e-06,1.5399999999999998e-05,-2.8300000000000003e-05,9.18e-06,-6.620000000000001e-05,-7.91e-05,-5.06e-05,-2.87e-05,-5.84e-05,-5.27e-06,4.88e-06,2.01e-05,1.95e-07,6.04e-05,2.9100000000000003e-05,2.64e-05,-6e-05,-1.62e-05,-1.62e-05,1.0
-3.15e-05,-4.79e-05,-6.15e-05,-3.32e-06,2.48e-05,0.00018149,-4.1e-06,4.429999999999999e-05,1.95e-07,-7.01e-05,-3.77e-05,-4.429999999999999e-05,3.81e-05,2.17e-05,2.79e-05,1.97e-05,-7.62e-06,-4.9e-05,4.71e-05,1.58e-05,4.94e-05,1.5e-05,1.5e-05,1.0
5.65e-05,-1.37e-06,-5.02e-05,-0.000313944,-6.7e-05,0.000112723,-4.86e-05,3.2200000000000003e-05,-2.29e-05,0.0001220999999999,-0.000179927,-0.000118974,-0.000229158,0.000124444,-1.7800000000000002e-05,5.1e-05,4.28e-05,0.000161172,0.00020884,2.21e-05,-0.000160781,0.000174457,0.000174457,1.0
2.52e-05,1.95e-07,4.1e-06,9.77e-07,-2.93e-06,1.95e-07,-1.37e-06,-8.4e-06,1.5399999999999998e-05,-5.67e-06,1.97e-05,-3.32e-06,-1.95e-07,-4.49e-06,5.86e-07,1.27e-05,-3.71e-06,6.06e-06,-3.32e-06,-1.95e-07,-5.67e-06,4.49e-06,4.49e-06,0.0
-1.35e-05,3.11e-05,4.59e-05,6.04e-05,2.68e-05,3.11e-05,9.77e-07,-3.46e-05,9.18e-06,-2.56e-05,4.47e-05,-5.67e-06,1.93e-05,-7.62e-06,-8.01e-06,8.79e-06,-7.68e-05,-0.000149841,2.13e-05,2.32e-05,0.000150232,2.87e-05,2.87e-05,0.0
0.000153748,4.79e-05,9.75e-05,-6.06e-06,7.37e-05,-3.11e-05,0.000292454,-1.97e-05,0.000265885,0.0003506719999999,0.000462808,-0.000122882,0.000256508,1.86e-05,9.9e-05,0.000178755,7.13e-05,3.15e-05,0.00014906,-9.79e-05,-3.11e-05,4.1e-06,4.1e-06,0.0
-4.75e-05,-5.18e-05,-7.37e-05,-7.48e-05,-0.000131868,-0.000150232,-3.97e-05,-4.36e-05,-1.86e-05,-6.06e-06,-2.09e-05,-7.23e-06,6.620000000000001e-05,-0.0002037609999999,8.01e-06,-3.85e-05,-2.6e-05,8.190000000000001e-05,-0.000112723,1.7e-05,-8.149999999999999e-05,-9.12e-05,-9.12e-05,1.0
-0.001165714,0.000270574,5.27e-06,1.58e-05,-0.000347155,-0.000166252,0.00093011,-0.000140073,-1.86e-05,0.000168987,0.000267057,-6.51e-05,5.96e-05,0.000136947,7.329999999999999e-05,-2.8300000000000003e-05,0.000487033,0.000272918,-0.000106862,0.000249866,-0.000272527,-4.04e-05,-4.04e-05,1.0
-1.31e-05,6.82e-05,4.1e-06,3.3799999999999995e-05,5.920000000000001e-05,5.41e-05,7.09e-05,3.3e-05,-3.07e-05,-1.15e-05,-1.27e-05,4.1200000000000005e-05,5.489999999999999e-05,5.8e-05,2.29e-05,4.59e-05,2.32e-05,-3.69e-05,2.6e-05,-3.73e-05,3.73e-05,4.55e-05,4.55e-05,0.0
1.86e-05,9.96e-06,4.49e-06,1.31e-05,2.6e-05,3.85e-05,-1.07e-05,-5.67e-06,2.05e-05,1.11e-05,1.5399999999999998e-05,-5.67e-06,6.06e-06,2.56e-05,-2.8300000000000003e-05,-1.35e-05,-1.7e-05,-3.69e-05,1.95e-07,9.77e-07,3.73e-05,3.03e-05,3.03e-05,0.0
-8.88e-05,1.03e-05,3.37e-05,9.67e-06,-2.9e-05,-5.6000000000000006e-05,0.000129817,0.000423443,0.000111648,0.0002523079999999,-0.000105201,0.000111648,1.0800000000000002e-05,5.01e-05,8.5e-06,-4.84e-05,8.06e-05,1.96e-05,-0.000115165,3.84e-05,-1.9e-05,-1.7899999999999998e-05,-1.7899999999999998e-05,1.0
3.3799999999999995e-05,-3.4200000000000005e-05,9.67e-05,-3.32e-06,-1.5399999999999998e-05,-0.000298706,0.0001220999999999,-0.000217436,1.4300000000000002e-05,5.1e-05,-3.3e-05,-0.000158828,-0.0002338459999999,-0.000135775,9.51e-05,0.000199072,-5.45e-05,4.2e-05,0.000156874,-5.33e-05,-4.16e-05,0.000144371,0.000144371,1.0
-4.67e-05,-5.27e-06,-1.04e-05,6.45e-06,-4.47e-05,-6.84e-06,-3.15e-05,-5.86e-07,-2.44e-05,-2.56e-05,-5.260000000000001e-05,-8.01e-06,1.7e-05,-2.64e-05,-1.89e-05,-5.5700000000000005e-05,6.06e-06,2.29e-05,-3.77e-05,3.18e-05,-2.25e-05,-8.4e-06,-8.4e-06,1.0
2.32e-05,4.4e-06,3.43e-05,5.7700000000000007e-05,-7.120000000000001e-05,-1.26e-05,-2.9600000000000005e-05,2.26e-05,-1.3800000000000002e-05,-4.6e-05,8.790000000000001e-07,1.6100000000000002e-05,2.43e-05,-0.000112234,5.42e-05,8.7e-05,-2.08e-05,-8.790000000000001e-07,2.2e-05,-6.65e-05,1.47e-06,1.49e-05,1.49e-05,0.0
0.000151013,0.0001346029999999,0.000362784,0.00018696,-0.000115067,-0.000257289,0.000117021,-0.0001045179999999,0.000222515,-9.79e-05,-0.000132259,-0.00014906,-0.000288938,-0.000255726,0.000134212,0.000349109,-6.86e-05,-0.000177192,0.0002580709999999,-0.000162344,0.000177582,0.000335433,0.000335433,1.0
-2.93e-06,9.18e-06,2.79e-05,-1.19e-05,2.25e-05,-1.39e-05,-3.26e-05,2.9100000000000003e-05,-7.23e-06,-1.74e-05,-8.4e-06,-2.15e-06,-3.32e-06,1.82e-05,-4.55e-05,-0.0001346029999999,9.77e-07,-1.31e-05,-0.000109206,7.72e-05,1.35e-05,-5.06e-05,-5.06e-05,0.0
0.000375287,-0.000168205,-0.000160391,-0.000183053,-0.000125617,-0.000435849,-0.0007562389999999,-0.000457729,0.000147106,-0.0005179,-4.83e-05,-0.000338168,0.000628083,-0.000406935,0.0001850059999999,0.000844933,0.000492503,7.329999999999999e-05,0.000392479,0.000165079,-7.290000000000001e-05,-0.000156484,-0.000156484,1.0
0.000130696,-0.000244005,-0.000178755,-0.00033895,-3.73e-05,7.52e-05,-7.44e-05,0.0002807329999999,0.000175629,-4.79e-05,1.07e-05,0.000354579,0.000147888,9.18e-06,-3.73e-05,-0.000390916,-0.000484298,-0.000285421,-0.000584713,-0.0001943829999999,0.000285812,-0.000249866,-0.000249866,1.0
1.7800000000000002e-05,-1.04e-05,5.86e-07,-9.57e-06,1.35e-05,1.95e-07,2.25e-05,-2.09e-05,3.81e-05,1.23e-05,-2.4e-05,1.27e-05,-8.93e-05,1.7e-05,-3.32e-06,3.32e-06,-8.4e-06,-4.49e-06,4.75e-05,-1.66e-05,4.88e-06,1.5e-05,1.5e-05,1.0
3.58e-05,4.51e-05,-3.61e-05,5.96e-05,7.950000000000001e-05,5.5700000000000005e-05,7.829999999999999e-05,4.28e-05,-6e-05,5.84e-05,6.78e-05,5.41e-05,-0.000103346,2.21e-05,-2.15e-06,2.25e-05,-7.290000000000001e-05,-2.01e-05,5.260000000000001e-05,-3.89e-05,2.05e-05,-6.27e-05,-6.27e-05,1.0
-1.11e-05,2.13e-05,-2.56e-05,7.52e-05,0.0001346029999999,5.2900000000000005e-05,5.68e-05,-1.97e-05,-0.000151013,-0.000101783,-6.06e-06,-4.1200000000000005e-05,-6.11e-05,9.55e-05,2.29e-05,9.63e-05,7.44e-05,9.28e-05,8.690000000000001e-05,2.36e-05,-9.24e-05,-3.81e-05,-3.81e-05,0.0
0.0001034429999999,0.000110476,3.55e-05,2.61e-05,1.67e-05,-3.81e-06,-0.000117509,2.61e-05,-0.000180806,-0.000145641,-7e-05,-5.42e-05,8e-05,-2.93e-07,-8.41e-05,-1.32e-05,-0.00012337,2.64e-06,-5.19e-05,-0.000149744,-2.05e-06,-3.08e-05,-3.08e-05,1.0
-5.8e-05,3.03e-05,-8.4e-06,4.36e-05,-2.64e-05,-2.32e-05,1.5399999999999998e-05,-0.000128352,3.5e-05,1.5399999999999998e-05,-7.62e-06,2.93e-06,-5.76e-05,1.11e-05,-9.71e-05,-7.6e-05,8.62e-05,0.000102955,-8.01e-06,-2.44e-05,-0.000102564,5.14e-05,5.14e-05,0.0
1.95e-07,1.95e-07,1.95e-07,1.95e-07,-5.86e-07,1.95e-07,1.95e-07,1.95e-07,9.77e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.95e-07,1.0
0.000170159,-6.84e-06,8.149999999999999e-05,9.63e-05,0.000184615,0.000161172,0.000144762,0.000136166,-1.97e-05,0.000137729,0.000183053,-3.15e-05,-2.17e-05,0.0001099879999999,6.7e-05,-5.88e-05,-1.5e-05,7.44e-05,-7.99e-05,4.86e-05,-7.4e-05,8.149999999999999e-05,8.149999999999999e-05,0.0
-0.0002104029999999,-8.46e-05,-6.579999999999999e-05,-0.000145934,-0.000288547,-2.32e-05,-0.000275653,-9.08e-05,-0.000146716,-8.62e-05,-6.7e-05,-3.11e-05,0.000130696,-9.44e-05,-2.13e-05,-0.000195165,-2.54e-06,5.41e-05,-6.27e-05,0.000153748,-5.37e-05,-0.000149841,-0.000149841,1.0
8.499999999999999e-05,-7.37e-05,-0.000129915,-0.000156874,0.000249866,-0.000107643,0.000351453,-0.00011663,1.07e-05,-3.2200000000000003e-05,-9.32e-05,2.54e-06,-7.950000000000001e-05,8.070000000000001e-05,-5.37e-05,-5.8e-05,-0.000140464,0.000162735,3.03e-05,-0.000147888,-0.000162344,-0.000148669,-0.000148669,1.0
-8.109999999999999e-05,4.55e-05,7.56e-05,2.4e-05,-0.0001209279999999,-6.27e-05,-0.0001099879999999,-7.829999999999999e-05,-4.98e-05,-0.000184615,-0.0001154579999999,-4.2e-05,3.5e-05,-7.64e-05,-2.64e-05,-7.170000000000001e-05,1.37e-06,-3.69e-05,-4.98e-05,1.47e-05,3.73e-05,1.37e-06,1.37e-06,0.0
1.31e-05,1.76e-06,3.32e-06,6.7e-05,8.79e-06,3.58e-05,-1.4300000000000002e-05,2.87e-05,-1.23e-05,4.88e-06,2.93e-06,1.27e-05,-1.37e-06,2.29e-05,4.88e-06,-6.06e-06,8.4e-06,3.71e-06,-6.84e-06,1.15e-05,-3.32e-06,1.11e-05,1.11e-05,0.0
-6e-05,2.68e-05,2.75e-05,1.66e-05,5.68e-05,2.29e-05,0.000158828,-6.620000000000001e-05,1.35e-05,2.29e-05,8.190000000000001e-05,-6.43e-05,0.000131087,7.62e-06,-2.54e-06,-5.18e-05,-3.15e-05,-2.9100000000000003e-05,-0.000108425,-4.1200000000000005e-05,2.95e-05,0.0001154579999999,0.0001154579999999,1.0
3.3799999999999995e-05,2.93e-06,1.39e-05,2.68e-05,7.23e-06,-9.77e-07,1.62e-05,-5.86e-07,4.98e-05,1.04e-05,2.75e-05,-1.95e-07,1.47e-05,1.37e-06,-9.96e-06,-7.62e-06,-2.13e-05,-2.21e-05,-1.04e-05,-6.84e-06,2.25e-05,-1.37e-06,-1.37e-06,0.0
-2.13e-05,-5.18e-05,-4.28e-05,-6e-05,2.25e-05,-2.54e-06,4.49e-06,2.87e-05,5.67e-06,3.929999999999999e-05,3.3e-05,5.2900000000000005e-05,0.000100611,4.2e-05,-6.27e-05,-0.00013812,-2.05e-05,4.83e-05,-0.000113504,-3.71e-06,-4.79e-05,-9.47e-05,-9.47e-05,0.0
1.37e-06,-1.35e-05,3.69e-05,-2.15e-06,8.01e-06,-2.09e-05,4.04e-05,7.44e-05,-6.45e-06,1.95e-07,-5.86e-07,8.89e-05,-3.15e-05,1.04e-05,-5.02e-05,-1.23e-05,-3.81e-05,6.7e-05,3.11e-05,-3.58e-05,-6.659999999999999e-05,-0.000101783,-0.000101783,0.0
1.55e-05,2.08e-05,2.14e-05,2.93e-07,-5.95e-05,-2.7300000000000003e-05,-5.83e-05,-9.67e-06,-0.000119267,-2.14e-05,3.14e-05,-3.19e-05,-8.41e-05,-4.13e-05,3.84e-05,-3.81e-06,-7.94e-05,-1.47e-06,-8.23e-05,0.000178462,2.05e-06,2.67e-05,2.67e-05,1.0
3.2200000000000003e-05,0.00010569,3.18e-05,7.209999999999999e-05,0.000126398,-2.6e-05,0.000227595,3.54e-05,-1.31e-05,-2.09e-05,-4.36e-05,4.1e-06,-2.72e-05,-2.13e-05,-7.48e-05,2.4e-05,-0.000271355,-0.000153748,1.4300000000000002e-05,-0.000168987,0.000154139,2.15e-06,2.15e-06,1.0
-1.82e-05,4.16e-05,-1.86e-05,1.31e-05,0.000197509,0.000125226,0.000164298,8.340000000000001e-05,-2.09e-05,3.58e-05,3.61e-05,5.06e-05,-1.74e-05,0.000154139,-1.89e-05,2.79e-05,-2.09e-05,-7.37e-05,6.7e-05,-0.000101001,7.4e-05,-1.66e-05,-1.66e-05,0.0
1.27e-05,-9.77e-07,9.96e-06,-2.54e-06,5.67e-06,5.86e-07,-7.62e-06,1.47e-05,1.95e-07,-1.23e-05,-1.93e-05,1.11e-05,-4.71e-05,9.77e-07,-2.36e-05,-4.1e-06,-2.21e-05,1.76e-06,-4.88e-06,8.01e-06,-1.37e-06,2.93e-06,2.93e-06,0.0
-5.27e-06,1.89e-05,2.15e-06,-4.49e-06,2.93e-06,5.86e-07,2.72e-05,9.57e-06,1.07e-05,9.18e-06,-4.88e-06,1.76e-06,7.23e-06,7.62e-06,1.93e-05,1.37e-06,1.35e-05,-1.74e-05,-4.1e-06,-1.15e-05,1.7800000000000002e-05,1.31e-05,1.31e-05,0.0
-5.45e-05,-1.86e-05,-9.18e-06,1.89e-05,3.11e-05,1.82e-05,-3.61e-05,3.5e-05,-3.69e-05,-2.72e-05,-7.62e-06,-5.5700000000000005e-05,7.09e-05,2.93e-06,4.51e-05,1.15e-05,4.04e-05,-7.049999999999999e-05,-2.72e-05,0.000100611,7.09e-05,-5.27e-06,-5.27e-06,0.0
-1.27e-05,-3.71e-06,-7.62e-06,-1.74e-05,-2.29e-05,-9.96e-06,-1.35e-05,-6.45e-06,-1.35e-05,-2.25e-05,-2.32e-05,4.49e-06,-1.62e-05,-1.82e-05,6.84e-06,1.04e-05,-6.45e-06,2.15e-06,2.93e-06,-2.15e-06,-1.76e-06,-2.15e-06,-2.15e-06,0.0
1.31e-05,2.95e-05,-2.21e-05,-1.5399999999999998e-05,1.23e-05,-3.32e-06,-0.000112332,-2.99e-05,-3.03e-05,4.28e-05,7.09e-05,-8.79e-06,3.58e-05,2.21e-05,1.35e-05,4.1200000000000005e-05,4.2e-05,-8.109999999999999e-05,8.4e-06,0.00013812,8.149999999999999e-05,6.45e-06,6.45e-06,1.0
-1.5e-05,5.27e-06,1.04e-05,1.95e-07,2.6e-05,-3.58e-05,-1.76e-06,-6.82e-05,-6.84e-06,3.4200000000000005e-05,-2.48e-05,-5.2900000000000005e-05,-4e-05,1.93e-05,-1.31e-05,7.759999999999999e-05,3.03e-05,2.93e-06,7.52e-05,5.86e-07,-2.54e-06,0.000104127,0.000104127,0.0
1.27e-05,-4.88e-06,-9.18e-06,-6.45e-06,-2.17e-05,-1.11e-05,3.71e-06,-1.27e-05,2.64e-05,2.25e-05,1.76e-06,-8.4e-06,-1.23e-05,-7.23e-06,9.77e-07,-8.79e-06,4.1e-06,2.09e-05,-6.45e-06,1.76e-06,-2.05e-05,9.18e-06,9.18e-06,0.0
8.690000000000001e-05,7.56e-05,0.000115067,0.000117802,6.7e-05,0.000179145,-0.00010022,2.25e-05,-3.65e-05,-5.5700000000000005e-05,7.68e-05,-1.76e-06,-0.00015453,0.000167814,-6.47e-05,5.76e-05,-1.93e-05,-7.4e-05,3.58e-05,-1.35e-05,7.44e-05,0.00016,0.00016,1.0
-4.4e-06,-0.0002757509999999,-2.37e-05,-0.000233553,0.00022652,-6.12e-05,5.660000000000001e-05,0.000105201,0.000241172,0.000661978,0.000362491,3.43e-05,0.000390037,0.00039707,-0.000195458,-2.61e-05,1.14e-05,6.95e-05,0.000136264,-3.19e-05,-6.890000000000001e-05,-5.7100000000000006e-05,-5.7100000000000006e-05,1.0
8.4e-06,-2.54e-06,-1.19e-05,5.86e-07,1.37e-06,-1.86e-05,2.15e-06,-2.32e-05,6.39e-05,0.000101392,0.000113895,-3.3e-05,9.98e-05,-1.76e-06,5.27e-06,-1.35e-05,2.56e-05,-3.07e-05,-1.97e-05,4.4e-05,3.11e-05,-1.23e-05,-1.23e-05,0.0
-0.000118584,3.65e-05,3.26e-05,-5.67e-06,-1.37e-06,5.68e-05,3.61e-05,0.000160781,4.71e-05,7.09e-05,-0.000134994,1.76e-06,8.73e-05,7.72e-05,4.49e-06,-3.81e-05,3.18e-05,-0.000137338,3.61e-05,-3.77e-05,0.000137729,6.08e-05,6.08e-05,1.0
6.86e-05,-5.27e-06,-1.47e-05,-2.72e-05,6.94e-05,-4.1200000000000005e-05,4.9e-05,-2.87e-05,9.08e-05,0.000133822,4.94e-05,1.04e-05,-2.9100000000000003e-05,2.79e-05,-6.9e-05,-8.01e-06,-2.79e-05,2.54e-06,6.97e-05,-6.23e-05,-2.15e-06,-2.17e-05,-2.17e-05,0.0
5.86e-07,-9.08e-05,-4.83e-05,-0.00014906,-2.72e-05,-9.2e-05,-0.000159219,7.170000000000001e-05,-8.85e-05,-4.51e-05,-0.000110769,4.429999999999999e-05,-5.02e-05,-2.75e-05,-5.02e-05,-6.06e-06,-0.00014359,-4.2e-05,-2.09e-05,4.98e-05,4.24e-05,-0.000132259,-0.000132259,1.0
6.84e-06,2.36e-05,2.54e-06,8.79e-06,2.36e-05,6.45e-06,1.86e-05,1.89e-05,-9.18e-06,-2.99e-05,-5.14e-05,1.95e-07,-1.23e-05,4.49e-06,-1.5399999999999998e-05,2.48e-05,1.19e-05,1.5399999999999998e-05,6.659999999999999e-05,-6.45e-06,-1.5e-05,-3.07e-05,-3.07e-05,0.0
1.31e-05,-1.19e-05,-5.86e-07,-4.63e-05,-6.35e-05,-2.52e-05,-1.5e-05,-3.58e-05,4.3200000000000007e-05,1.97e-05,2.09e-05,-9.77e-07,-3.58e-05,-2.56e-05,1.15e-05,2.25e-05,-5.86e-07,1.82e-05,2.36e-05,1.39e-05,-1.7800000000000002e-05,7.23e-06,7.23e-06,0.0
2.56e-05,9.77e-07,1.23e-05,-3.54e-05,-1.27e-05,-6.35e-05,1.86e-05,4.63e-05,2.93e-06,6.9e-05,4.59e-05,5.53e-05,-6.45e-06,-1.89e-05,-5.5700000000000005e-05,-9.51e-05,-5.37e-05,5.5700000000000005e-05,-9.32e-05,-1.47e-05,-5.53e-05,-7.48e-05,-7.48e-05,0.0
3.85e-05,-7.62e-06,2.44e-05,2.4e-05,2.44e-05,6.84e-06,-1.82e-05,-1.95e-07,9.57e-06,-1.15e-05,-1.11e-05,-1.95e-07,-2.8300000000000003e-05,2.05e-05,4.47e-05,4e-05,2.09e-05,-2.95e-05,4.71e-05,1.95e-07,2.99e-05,2.4e-05,2.4e-05,0.0
3.15e-05,-9.77e-07,1.62e-05,-2.25e-05,1.4300000000000002e-05,-1.37e-06,0.000106471,2.52e-05,7.44e-05,7.329999999999999e-05,2.25e-05,1.31e-05,8.4e-06,5.84e-05,-2.05e-05,-4.1e-06,-4.63e-05,2.4e-05,1.5399999999999998e-05,-0.000101392,-2.36e-05,1.74e-05,1.74e-05,1.0
2.36e-05,-9.57e-06,-4.04e-05,-0.000110769,-0.000124054,5.41e-05,-0.000171331,8.190000000000001e-05,-6.27e-05,-6.97e-05,-0.000202198,7.64e-05,-9.75e-05,-2.13e-05,5.1e-05,-6.45e-06,9.63e-05,9.55e-05,9.18e-06,4.55e-05,-9.51e-05,4.75e-05,4.75e-05,1.0
2.99e-05,-4.49e-06,7.62e-06,2.56e-05,2.56e-05,-5.27e-06,1.39e-05,-2.29e-05,-4.49e-06,5.27e-06,1.74e-05,-1.23e-05,-3.18e-05,-1.76e-06,-1.5e-05,2.13e-05,-3.58e-05,6.84e-06,1.07e-05,5.86e-07,-6.45e-06,2.44e-05,2.44e-05,0.0
1.93e-05,-1.58e-05,1.74e-05,-2.54e-06,2.44e-05,-4.55e-05,-2.8300000000000003e-05,3.97e-05,1.95e-07,4.75e-05,1.95e-07,2.05e-05,8.4e-06,2.72e-05,-4.59e-05,-6.08e-05,-5.96e-05,-2.95e-05,-6.84e-06,9.96e-06,2.99e-05,-7.48e-05,-7.48e-05,0.0
2.56e-05,-1.4300000000000002e-05,1.5399999999999998e-05,8.01e-06,6.84e-06,-2.72e-05,-7.62e-06,4.94e-05,6e-05,2.44e-05,-2.32e-05,2.9100000000000003e-05,-4.49e-06,-3.3e-05,-0.000101783,-5.67e-06,-4.55e-05,2.05e-05,1.27e-05,-3.73e-05,-2.01e-05,-3.2200000000000003e-05,-3.2200000000000003e-05,0.0
0.000180806,6.24e-05,6.42e-05,3.66e-05,4.19e-05,8.7e-05,-1.14e-05,8e-05,1.44e-05,0.000101099,0.000156777,7.36e-05,-0.000157363,0.000232967,3.81e-06,-4.42e-05,6.709999999999999e-05,0.000111648,-6.01e-05,1.2e-05,-0.000111062,3.08e-05,3.08e-05,1.0
2.8300000000000003e-05,-7.48e-05,-3.69e-05,-8.109999999999999e-05,-0.0001396829999999,-4.36e-05,-0.000119365,-1.47e-05,-2.93e-06,-1.04e-05,-6.11e-05,-4.88e-06,-0.000105299,-8.379999999999999e-05,-1.66e-05,3.32e-06,-1.97e-05,0.000124444,-1.47e-05,-1.95e-07,-0.000124054,1.76e-06,1.76e-06,1.0
1.07e-05,-2.05e-05,-3.71e-06,-7.23e-06,-4.4e-05,-1.66e-05,-9.98e-05,1.19e-05,-4.75e-05,-5.88e-05,-0.000108034,8.01e-06,-6.15e-05,-1.27e-05,-1.47e-05,-1.95e-07,-1.4300000000000002e-05,2.68e-05,-2.93e-06,1.95e-07,-2.64e-05,1.5e-05,1.5e-05,0.0
0.0003506719999999,3.34e-05,0.000233455,0.000212357,0.001146178,0.001264957,0.000612454,0.0006909889999999,-0.000306911,-0.000399121,0.000262369,4.3200000000000007e-05,-0.0003670819999999,0.001015678,0.000190476,0.00028464,4e-05,-5.88e-05,0.000252601,1.27e-05,5.920000000000001e-05,0.000177192,0.000177192,1.0
5.37e-05,-7.37e-05,-5.68e-05,1.66e-05,-0.000108816,6.31e-05,2.99e-05,-3.26e-05,0.000215482,5.45e-05,6.579999999999999e-05,9.05e-05,-0.000128742,-0.000108816,1.31e-05,4e-05,2.99e-05,6.86e-05,8.3e-05,-3.85e-05,-6.82e-05,-1.5e-05,-1.5e-05,1.0
-3.32e-06,-8.4e-06,-6.84e-06,-2.09e-05,1.7e-05,1.23e-05,1.27e-05,6.84e-06,-3.11e-05,-3.89e-05,-4.1e-06,-1.89e-05,9.77e-07,1.66e-05,-1.47e-05,-3.71e-06,-3.03e-05,1.7e-05,-2.75e-05,9.18e-06,-1.66e-05,-1.27e-05,-1.27e-05,0.0
-5.86e-07,-3.71e-06,-9.57e-06,-8.4e-06,-4.88e-06,-2.54e-06,-6.84e-06,-1.95e-07,-3.32e-06,2.93e-06,1.76e-06,9.77e-07,-5.86e-07,2.54e-06,-1.95e-07,2.93e-06,-6.06e-06,1.95e-07,-4.88e-06,4.88e-06,1.95e-07,-2.93e-06,-2.93e-06,0.0
1.74e-05,2.54e-06,-4.79e-05,-1.93e-05,6.84e-06,9.59e-05,4.75e-05,7.209999999999999e-05,3.07e-05,2.25e-05,-1.15e-05,9.24e-05,-0.000165079,3.58e-05,-1.35e-05,3.69e-05,-9.98e-05,-6e-05,-1.04e-05,1.4300000000000002e-05,6.04e-05,5.8e-05,5.8e-05,1.0
